user_id,days_since_application,number_of_shows,baseline_matches,relax_bedrooms_minus_matches,delta_bedrooms,suggested_bedrooms,bedrooms_message,relax_budget_plus_matches,delta_budget,suggested_budget,budget_message
54f23bb3-e9da-f336-6347-15ce9d2c0ea8,36,0,2,9,7,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 2 to ~9. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
555d7ce3-3bc8-37a3-045e-fe999c55f418,41,0,55,55,0,0,,55,0,,
55f7a679-3cc7-aba1-3173-a00cc3e8088a,37,0,8,8,0,0,,8,0,1000.0,
56cb860c-12b6-f075-cc23-87cf16c3ec52,44,0,4,4,0,0,,4,0,1000.0,
56e99773-9539-ab49-8269-c4f563e95047,31,0,1,4,3,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 1 to ~4. This small adjustment might improve your chances of getting invited to a showing.",1,0,,
5771e0f7-d912-7ef1-c2c6-83c5370b3f06,41,0,14,55,41,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~55. This small adjustment might improve your chances of getting invited to a showing.",14,0,,
5784655d-ec4d-9b66-7f54-461b2afae753,34,0,64,64,0,0,,64,0,3200.0,
5801f695-2094-45e8-3082-3606db7ac1bc,34,0,56,56,0,0,,56,0,,
584757e2-c380-0e8b-9281-556f7327a935,38,0,11,11,0,0,,11,0,1400.0,
5878f431-f6f9-843d-5357-863f32d104a0,39,0,13,71,58,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 13 to ~71. This small adjustment might improve your chances of getting invited to a showing.",13,0,,
594c184e-3fad-ff54-432d-c74dcd225ab5,32,0,76,76,0,0,,76,0,,
59b3ca9c-5269-b06a-3fd8-255fe6261a49,46,0,52,52,0,0,,52,0,,
59ff318c-c243-147f-d453-d6d96cfbf38a,42,0,69,70,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 69 to ~70. This small adjustment might improve your chances of getting invited to a showing.",69,0,3200.0,
5a1c2cd7-744f-1130-8a1a-ae773f98bcbc,39,0,13,13,0,0,,13,0,1400.0,
5a740b11-8b2a-e9ea-14c9-f2e34bf743cd,43,0,55,55,0,0,,55,0,3200.0,
5aa7eba0-e57f-e2c7-d55e-a01ff618c805,32,1,48,48,0,0,,48,0,2700.0,
5abda013-352b-f55b-013e-095906535e74,30,0,70,70,0,0,,70,0,,
5b6a0940-970f-3a34-06d0-5ad0422eb07d,33,0,75,75,0,0,,75,0,,
5bf5643e-489a-e2e2-4f79-aed3a9f61cc2,41,0,8,16,8,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 8 to ~16. This small adjustment might improve your chances of getting invited to a showing.",8,0,,
5c752a8d-9bbb-23e9-fc8e-5401f36c8c5a,43,0,8,35,27,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 8 to ~35. This small adjustment might improve your chances of getting invited to a showing.",10,2,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 8 to ~10. This may help you receive more viewing invitations."
5d9ea0c4-6c81-8566-8c48-cade0609a513,34,0,15,53,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 15 to ~53. This small adjustment might improve your chances of getting invited to a showing.",15,0,,
5e3a08a8-15a7-254f-e9db-62de1825f865,33,0,11,18,7,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 11 to ~18. This small adjustment might improve your chances of getting invited to a showing.",11,0,,
5e83a5f9-f314-4a1a-e796-bda62ab7c9ef,46,0,0,0,0,4,,0,0,2200.0,
5e99e70b-039b-cb9e-005a-27c9709cc2e1,39,0,1,7,6,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 1 to ~7. This small adjustment might improve your chances of getting invited to a showing.",1,0,3200.0,
5f1a590e-6c09-37e0-34dd-5fd7765a14be,34,0,50,51,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 50 to ~51. This small adjustment might improve your chances of getting invited to a showing.",50,0,2700.0,
5fe2606e-a311-1546-5620-b8948c234330,38,1,57,57,0,0,,57,0,,
60c17e43-41b9-8705-8d63-a85014cfe7b5,32,0,52,52,0,0,,52,0,,
61c63424-95d2-5be9-1e1c-2ebbec877b13,38,0,56,56,0,0,,56,0,,
6274f03a-b834-4217-5189-da7a85ff2b44,43,0,29,65,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 29 to ~65. This small adjustment might improve your chances of getting invited to a showing.",29,0,3200.0,
627c7181-7e86-a641-9997-3060b13e7486,34,0,62,62,0,0,,62,0,,
63317ab9-9f8b-4e69-1422-db75e994d6a2,46,0,10,15,5,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 10 to ~15. This small adjustment might improve your chances of getting invited to a showing.",10,0,2700.0,
64009ca8-386c-158b-0256-80f162545e41,35,0,55,55,0,0,,55,0,3200.0,
64c00371-104e-87f2-e5e3-70c8ce2cec54,40,0,69,69,0,0,,69,0,,
6625f3fb-3ca6-4f3e-e9b6-5d79d68a3088,36,0,42,42,0,0,,42,0,,
66b4e5cb-bf2d-cfa1-ebd0-83b6d6fcfd10,33,1,24,24,0,0,,35,11,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 24 to ~35. This may help you receive more viewing invitations."
67ce1192-0df7-e5c5-5bd7-6a69dbea9787,41,0,59,59,0,0,,65,6,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 59 to ~65. This may help you receive more viewing invitations."
68717852-e269-36ec-365c-9953d5459101,44,1,50,50,0,0,,52,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 50 to ~52. This may help you receive more viewing invitations."
687f469a-1f1d-50b6-2fb2-489081643167,38,0,57,57,0,0,,57,0,,
689a5cdf-5c50-b442-3e55-99a3f6d6f477,40,0,17,53,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~53. This small adjustment might improve your chances of getting invited to a showing.",17,0,,
6922d910-b24c-c895-3f6c-4479b9ebc599,34,0,47,47,0,0,,47,0,2700.0,
69b4f766-4bab-5f4f-6f45-5985c140ddc9,46,0,54,54,0,0,,54,0,,
6a061383-8aca-9b0a-e7fd-676af00337b0,45,0,71,71,0,0,,71,0,3200.0,
6a2aad12-ad17-1784-0754-4bb1fdf52475,32,0,11,60,49,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 11 to ~60. This small adjustment might improve your chances of getting invited to a showing.",11,0,2700.0,
6aec1895-96d7-58ec-39aa-2a419d8094e7,30,0,19,63,44,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 19 to ~63. This small adjustment might improve your chances of getting invited to a showing.",19,0,,
6b1caaf8-5cba-9da4-7129-28b260db1137,41,0,6,19,13,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 6 to ~19. This small adjustment might improve your chances of getting invited to a showing.",6,0,,
6b5541b5-d755-25c9-f6d7-c3b6b52c6d12,43,0,18,61,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~61. This small adjustment might improve your chances of getting invited to a showing.",18,0,2600.0,
6b6e5f0f-eaf9-a2fc-e93c-3bc3c398293e,46,1,49,49,0,0,,50,1,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 49 to ~50. This may help you receive more viewing invitations."
6be18766-2272-3464-b8ce-12bad78e2a6f,34,0,3,9,6,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 3 to ~9. This small adjustment might improve your chances of getting invited to a showing.",3,0,2600.0,
6c4cd5ab-1e2a-572e-5648-92914bf10c8c,45,0,55,55,0,0,,55,0,,
6c9f2d5a-9bca-87a3-63f6-7b3bda53fc4b,43,0,53,53,0,0,,53,0,2700.0,
6d3e9c1a-059e-5a51-5118-d429590e0c35,46,0,56,56,0,0,,56,0,,
6d5cb34f-9b55-22a5-8836-c416ed2ee176,45,1,78,78,0,0,,78,0,2700.0,
6d988b16-058b-e64e-fb5b-28195cd7f14b,35,0,55,55,0,0,,55,0,,
6dbcf23b-dcad-7f48-4036-de0eb197df92,33,0,56,56,0,0,,56,0,,
6dd1d4a0-e1c9-bff3-afe9-4e74fd1eecfa,32,0,40,40,0,0,,49,9,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 40 to ~49. This may help you receive more viewing invitations."
6e695996-fc4f-7f1c-1c29-3c60cdff3741,35,0,9,17,8,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 9 to ~17. This small adjustment might improve your chances of getting invited to a showing.",9,0,2700.0,
6e971d6f-9371-479b-4808-b7379f939e8e,33,0,58,58,0,0,,58,0,,
6ff4ad97-1388-e029-8c23-614a9cf28049,37,0,45,46,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 45 to ~46. This small adjustment might improve your chances of getting invited to a showing.",56,11,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 45 to ~56. This may help you receive more viewing invitations."
715eed2e-dbba-eb05-92ea-417612c0b923,36,0,24,57,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 24 to ~57. This small adjustment might improve your chances of getting invited to a showing.",24,0,2700.0,
71efe1bc-dfab-4590-516c-0326e28b6769,34,0,6,15,9,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 6 to ~15. This small adjustment might improve your chances of getting invited to a showing.",6,0,,
72eedb89-1d0d-6fdc-f70a-72ffbd718b01,33,0,55,55,0,0,,55,0,,
73d5e087-ca05-21dc-b30c-763c623b139c,34,0,58,58,0,0,,58,0,,
74ea8f71-fbc4-5f3c-73ad-6ab2e15b4f1e,36,0,16,16,0,0,,19,3,1700.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1700 per month, your potential matches could increase from 16 to ~19. This may help you receive more viewing invitations."
75680233-e633-cf12-0502-ceda990d1f27,31,0,73,73,0,0,,73,0,,
75840a15-7556-ea0a-d153-3d721c467d4f,32,0,20,65,45,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~65. This small adjustment might improve your chances of getting invited to a showing.",20,0,3200.0,
763c9a12-447d-c34a-26e0-115507011164,39,0,48,48,0,0,,48,0,2700.0,
777afb41-2c20-b75b-df1a-cc09c2d4cb63,44,0,51,51,0,0,,51,0,2700.0,
777f238a-6ce5-7ebc-94a8-c743087981fe,42,0,48,48,0,0,,55,7,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 48 to ~55. This may help you receive more viewing invitations."
77a4a67c-bece-6367-c9c9-caeeb429e97b,32,0,3,3,0,0,,3,0,1000.0,
77bf7786-2f74-ede9-ce4b-9ae1c909e63f,32,0,300,300,0,,,300,0,,
7821aadd-a46e-d11d-2cfd-d1269db9c43b,34,0,20,62,42,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~62. This small adjustment might improve your chances of getting invited to a showing.",20,0,3200.0,
783e4542-b686-4b38-d352-6de6c4950fd1,39,0,60,60,0,0,,60,0,,
7844d3ac-043e-08b2-4887-a9de9749594e,40,0,11,11,0,0,,11,0,1400.0,
78c98d1a-5e99-7753-b8be-8ed70258df36,43,1,56,56,0,0,,56,0,2700.0,
7964d13a-8dd8-baeb-24e6-7a106448714c,34,0,61,61,0,0,,61,0,3200.0,
7a3e7261-8885-a827-cdc0-5fa7be172541,43,1,5,5,0,0,,5,0,1000.0,
7b7569df-918f-ba06-3536-5144e0c29803,39,0,20,58,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~58. This small adjustment might improve your chances of getting invited to a showing.",20,0,2700.0,
7c1e8b52-972c-e5ab-c28b-d0c9e5b43170,44,0,59,59,0,0,,59,0,,
7d5be396-b786-7a5f-6048-7b055b6f958c,32,0,23,23,0,0,,35,12,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 23 to ~35. This may help you receive more viewing invitations."
7e150f99-6605-9cd8-b3db-36aac51e8a95,41,0,3,13,10,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 3 to ~13. This small adjustment might improve your chances of getting invited to a showing.",6,3,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 3 to ~6. This may help you receive more viewing invitations."
7e2d7914-0227-b3d9-a0e4-8a1b8865ba51,30,0,49,49,0,0,,49,0,2700.0,
7e44cfb7-0727-87d5-3d75-74a645a8f880,34,1,42,42,0,0,,51,9,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 42 to ~51. This may help you receive more viewing invitations."
7e84b0be-4b85-2671-190f-b7138feb6257,38,0,5,5,0,0,,5,0,1000.0,
7ed8bac6-8acf-9671-783f-bed516e2c759,44,0,12,12,0,0,,12,0,1400.0,
7f29dd53-002f-d3e0-907c-105ee8be2f70,42,0,7,22,15,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 7 to ~22. This small adjustment might improve your chances of getting invited to a showing.",7,0,1800.0,
7f7f026d-affa-c0f5-e546-eddfe23d9ea4,31,0,4,4,0,0,,4,0,1000.0,
7f821ab3-b983-8104-1aea-d96ce0e36289,39,0,68,68,0,0,,68,0,,
7fbc2f6c-2462-5455-6acd-94265382dea5,45,0,21,54,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 21 to ~54. This small adjustment might improve your chances of getting invited to a showing.",21,0,,
7fbd1feb-7321-b422-8863-e2d178f00f8d,39,0,38,38,0,0,,43,5,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 38 to ~43. This may help you receive more viewing invitations."
80b53461-c6d1-f398-843a-16eee18f3528,43,0,57,57,0,0,,57,0,3200.0,
81a6399e-ac29-0d56-06d3-fd9e39bc5942,39,1,55,56,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 55 to ~56. This small adjustment might improve your chances of getting invited to a showing.",59,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 55 to ~59. This may help you receive more viewing invitations."
829c14af-6f7d-9606-a92e-e9bcb3f6c0c2,33,0,59,59,0,0,,59,0,,
82fe9746-47f6-48d6-b00d-012f560d5e8b,37,0,26,26,0,0,,39,13,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 26 to ~39. This may help you receive more viewing invitations."
834eec39-5ac5-1c49-b99f-77bae722b9c8,38,0,13,51,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 13 to ~51. This small adjustment might improve your chances of getting invited to a showing.",13,0,2700.0,
850d82c2-3d84-bef1-d52f-e478e4056dcf,43,0,57,57,0,0,,57,0,,
8617df4c-fba5-2595-3506-01d713a7a8a8,44,0,68,69,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 68 to ~69. This small adjustment might improve your chances of getting invited to a showing.",68,0,,
8618b4a9-da1d-8877-ab88-c7e4c0a03509,43,0,2,2,0,0,,2,0,1000.0,
86b8a9e6-75c8-faf4-6d6c-c46fe6f4b222,41,1,38,38,0,0,,45,7,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 38 to ~45. This may help you receive more viewing invitations."
86d78b6d-84bc-429f-4318-59fc88808eb7,45,0,59,59,0,0,,59,0,,
876af497-58c7-0348-a32c-85db1fc0dc92,32,0,9,9,0,0,,9,0,1400.0,
885f48f6-d48b-3713-4f80-6c9623b280fc,46,0,16,52,36,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 16 to ~52. This small adjustment might improve your chances of getting invited to a showing.",16,0,,
887e7679-19e5-d7ea-7b0d-50b026c6cdbd,30,0,17,51,34,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~51. This small adjustment might improve your chances of getting invited to a showing.",17,0,2700.0,
88d42fcf-d51a-ff9b-625d-95b4b1d58a2c,44,0,2,4,2,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 2 to ~4. This small adjustment might improve your chances of getting invited to a showing.",2,0,1800.0,
89822584-9d0c-5c45-f4fe-a1d4a1c2f23c,33,1,22,22,0,0,,26,4,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 22 to ~26. This may help you receive more viewing invitations."
8abfe9d0-6d4a-b503-c569-cf25cc84f84c,38,0,22,22,0,0,,33,11,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 22 to ~33. This may help you receive more viewing invitations."
8c7833eb-eb9f-938f-12dd-08e648ceed8a,45,1,12,49,37,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 12 to ~49. This small adjustment might improve your chances of getting invited to a showing.",12,0,3200.0,
8d385523-f8e6-a501-5b1f-0943a7137280,46,0,7,44,37,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 7 to ~44. This small adjustment might improve your chances of getting invited to a showing.",7,0,,
8ebe2e8f-585a-6c7d-8d0e-792e1e503612,38,0,1,3,2,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 1 to ~3. This small adjustment might improve your chances of getting invited to a showing.",1,0,3200.0,
900e81a2-f263-eceb-5292-6f81de7c20d9,35,0,51,51,0,0,,53,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 51 to ~53. This may help you receive more viewing invitations."
9094cc3c-7bc0-a2b6-033e-d22715ae08d3,44,0,59,59,0,0,,59,0,,
91297fbc-001c-bb0c-1ca3-25d5424caf48,38,1,50,50,0,0,,52,2,3000.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $3000 per month, your potential matches could increase from 50 to ~52. This may help you receive more viewing invitations."
91a522a5-b9b5-9e2e-1ec2-5986605678f5,45,1,36,36,0,0,,39,3,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 36 to ~39. This may help you receive more viewing invitations."
9210886b-bfd9-f790-75fb-e04dcdc87e2f,46,0,6,6,0,0,,6,0,1000.0,
92ea3f99-53e6-1f73-9e53-dcbbbc4c2977,40,0,18,58,40,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~58. This small adjustment might improve your chances of getting invited to a showing.",18,0,,
9304ee67-a727-4ebe-55af-349494f61cda,39,0,55,55,0,0,,55,0,,
9334c6f3-1203-2a86-fb91-afc80065561b,46,1,70,70,0,0,,70,0,,
9363af71-73ad-9ddd-5443-8b71f64ff6f3,46,0,62,62,0,0,,62,0,,
942fc4f4-f380-c8f9-3c13-9860ed85bd62,40,0,43,43,0,0,,47,4,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 43 to ~47. This may help you receive more viewing invitations."
94d312a4-ea86-c867-e292-86dc15247125,44,0,20,63,43,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~63. This small adjustment might improve your chances of getting invited to a showing.",20,0,2700.0,
96e5b1b0-8668-468a-70b5-1fdb8315029a,40,0,52,52,0,0,,52,0,,
972e7022-8568-b232-cd1d-a7423917e8ed,42,0,72,72,0,0,,72,0,,
97394cfa-82b1-4293-a0bd-1ec9891ae214,43,0,55,55,0,0,,55,0,2700.0,
97a556ee-11ca-79f7-8ae3-966b0b88fcaf,32,1,50,50,0,0,,50,0,2700.0,
98e23859-b605-eb1a-44dd-9991b7295d8d,40,0,29,29,0,0,,36,7,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 29 to ~36. This may help you receive more viewing invitations."
98e8d0fa-f76f-cb62-9b7b-4fdad3e41a24,33,0,36,36,0,0,,40,4,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 36 to ~40. This may help you receive more viewing invitations."
9904e2f5-6360-be98-7089-21721c7de739,31,0,47,47,0,0,,47,0,2700.0,
99c648b5-6186-8af1-d568-784b3eb67bce,45,0,56,56,0,0,,56,0,,
9b9883ee-786f-125b-7e84-8446089912ad,35,0,55,55,0,0,,55,0,,
9c63c6c0-711c-8c6e-c2b3-a3bf907ee6cc,33,0,46,46,0,0,,46,0,2700.0,
9c6a6be5-168d-8a9a-fbd0-da943f2cd231,36,0,11,17,6,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 11 to ~17. This small adjustment might improve your chances of getting invited to a showing.",11,0,2600.0,
9c9742e7-6f1c-051d-4e45-75c9827867f8,38,0,24,24,0,0,,39,15,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 24 to ~39. This may help you receive more viewing invitations."
9ca0b2c0-a296-cd12-fab5-34edeef35b3a,43,0,0,4,4,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 0 to ~4. This small adjustment might improve your chances of getting invited to a showing.",0,0,1000.0,
9cec1084-e835-ffe3-d53c-aa954e5bafd1,34,1,50,50,0,0,,50,0,2700.0,
9cf682a0-6dbf-d076-abb4-ed452dc27bab,36,1,2,13,11,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 2 to ~13. This small adjustment might improve your chances of getting invited to a showing.",2,0,4700.0,
9d6bd8d6-a7a7-de13-e83b-9a3eb60647e9,43,1,57,57,0,0,,57,0,,
9e96f839-dce6-7531-89ab-da7019200539,38,0,79,79,0,0,,79,0,,
9f0b82d6-6fa0-b882-1dcb-a6940413f56b,42,0,4,17,13,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 4 to ~17. This small adjustment might improve your chances of getting invited to a showing.",4,0,,
9f4deebc-5ebb-8ed2-bfa9-4305baa4bfbd,30,1,57,57,0,0,,57,0,2700.0,
9fbc979b-e3cf-7d67-2288-7d0c04511b4b,32,0,49,49,0,0,,49,0,2700.0,
9fc93754-cffe-a005-4f4a-15de371467cb,33,0,50,50,0,0,,57,7,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 50 to ~57. This may help you receive more viewing invitations."
9fee0284-4f56-c7ad-d67f-1663ea9d9f1d,38,0,16,69,53,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 16 to ~69. This small adjustment might improve your chances of getting invited to a showing.",16,0,,
a0415e16-fa06-2665-0800-c80cc5adff23,40,1,5,5,0,0,,5,0,1400.0,
