user_id,days_since_application,number_of_shows,baseline_matches,relax_bedrooms_minus_matches,delta_bedrooms,suggested_bedrooms,bedrooms_message,relax_budget_plus_matches,delta_budget,suggested_budget,budget_message
a1bfaf0c-277d-3499-9152-0fe3d9159d6f,35,0,9,17,8,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 9 to ~17. This small adjustment might improve your chances of getting invited to a showing.",9,0,,
a20c2999-3490-9daa-3cc1-587ad67f21e8,35,0,9,40,31,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 9 to ~40. This small adjustment might improve your chances of getting invited to a showing.",12,3,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 9 to ~12. This may help you receive more viewing invitations."
a2655894-df46-5243-576b-6308622d7e55,33,0,60,60,0,0,,60,0,2700.0,
a2eb45d1-cf3f-6d69-7b84-2047ff445c67,40,0,2,10,8,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 2 to ~10. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
a388e466-1127-72ea-bf38-1b73653b6c87,37,0,9,9,0,0,,9,0,1000.0,
a3adf588-eb9f-7cbd-abc5-1c0cfe2cfff6,42,0,57,57,0,0,,57,0,,
a410a3b4-d89d-3180-01d9-07ecccbf8a70,37,1,61,61,0,0,,61,0,,
a46a3e55-06f1-7027-0766-bb084707a773,38,0,73,73,0,0,,73,0,,
a4c16bf3-b215-c4d6-33a3-bf2db42367f4,33,0,5,5,0,0,,5,0,1000.0,
a4c30bcc-e5a8-c322-8548-35e1aa750381,30,0,43,43,0,0,,53,10,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 43 to ~53. This may help you receive more viewing invitations."
a538b828-a9e8-9fd7-aef7-d095c8aab604,35,0,57,57,0,0,,57,0,,
a5839ee7-798c-5c1c-31b9-67907f8bd7c2,33,1,49,49,0,0,,49,0,3200.0,
a59e6761-81db-782a-84ee-da5aee1874fa,35,0,3,8,5,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 3 to ~8. This small adjustment might improve your chances of getting invited to a showing.",3,0,2700.0,
a654c4e1-cbc9-f88f-df03-8d0bb50dcf92,38,0,51,51,0,0,,54,3,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 51 to ~54. This may help you receive more viewing invitations."
a69706e0-973a-b384-e345-72b65ee8e875,34,0,24,53,29,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 24 to ~53. This small adjustment might improve your chances of getting invited to a showing.",24,0,,
a78722e8-dd45-2af3-7cd3-12275c1827e0,33,0,54,54,0,0,,54,0,,
a7944638-e03b-9813-a4e4-0162938f1ece,32,0,2,2,0,0,,2,0,1000.0,
a8dbedfd-ffcd-15dd-d35d-35a793ad1d4b,41,0,27,61,34,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 27 to ~61. This small adjustment might improve your chances of getting invited to a showing.",27,0,2700.0,
a8fbfe0a-b4c9-015f-b546-a49515fbde2f,39,0,69,69,0,0,,69,0,,
a925c2d5-d45f-e9b9-f869-c5ad8e9918f5,42,0,50,50,0,0,,54,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 50 to ~54. This may help you receive more viewing invitations."
a98c8f73-624f-87c7-e583-83f55a30a972,46,0,4,4,0,0,,4,0,1000.0,
aad157ab-678b-fbbe-3519-486519be6bc2,35,0,17,52,35,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~52. This small adjustment might improve your chances of getting invited to a showing.",19,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 17 to ~19. This may help you receive more viewing invitations."
ab681ee2-15f4-1aaf-5295-6a29d7d9302d,44,0,52,52,0,0,,52,0,2700.0,
ad76ffd3-8bcf-0cd0-2c0c-3d468a43bcc5,46,0,20,53,33,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 20 to ~53. This small adjustment might improve your chances of getting invited to a showing.",20,0,2600.0,
ade047c7-96b8-f815-812a-3bbd7710ce4f,45,0,5,5,0,0,,5,0,1000.0,
aef5c2ad-5b42-7c47-ef6f-482bd06e43e0,39,0,18,55,37,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 18 to ~55. This small adjustment might improve your chances of getting invited to a showing.",18,0,,
aff74fb2-5da1-2e22-2b66-5ce3e2a967c8,41,0,73,73,0,0,,73,0,,
b049c833-c92d-aa87-7060-0a0994b22c26,38,0,14,55,41,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~55. This small adjustment might improve your chances of getting invited to a showing.",14,0,2700.0,
b0874a50-083e-60ef-1b2b-7e63ae229d76,35,0,8,15,7,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 8 to ~15. This small adjustment might improve your chances of getting invited to a showing.",8,0,2700.0,
b0dc942f-1383-58da-51b6-e06979b4659c,30,0,48,48,0,0,,48,0,,
b16d20ec-03ad-eab1-08ee-883ea86d4c93,33,0,1,9,8,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 1 to ~9. This small adjustment might improve your chances of getting invited to a showing.",1,0,1400.0,
b2be4a3a-c989-9143-39d1-b1827c3aa36b,44,0,64,64,0,0,,64,0,,
b2e70c05-8aa5-8d37-52c6-28953d414916,37,0,66,66,0,0,,66,0,,
b2f2507c-4b86-a936-2857-09c7df822e5f,38,0,54,54,0,0,,54,0,,
b3d7e6ba-63e7-239c-383f-d5f4741483e1,31,0,11,33,22,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 11 to ~33. This small adjustment might improve your chances of getting invited to a showing.",13,2,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 11 to ~13. This may help you receive more viewing invitations."
b4809954-9ad4-0cb4-7c99-157cbf217702,43,0,53,53,0,0,,53,0,,
b4c4af9a-95cf-3b26-d0d3-6cb6285752e8,39,0,6,6,0,0,,6,0,1000.0,
b56b62c4-e4a3-d27c-a06b-39724cc96cec,36,0,34,34,0,0,,41,7,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 34 to ~41. This may help you receive more viewing invitations."
b5f7987e-1738-042e-9ad4-e550213112e9,34,0,6,6,0,0,,6,0,1000.0,
b6636fcb-e33b-7038-f573-33313c291a00,41,0,0,2,2,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 0 to ~2. This small adjustment might improve your chances of getting invited to a showing.",0,0,1400.0,
b6652564-d147-db59-b12e-fa82809a59c3,31,0,62,62,0,0,,62,0,,
b7cd06e3-3da9-5004-4390-43381f6fb504,36,0,52,52,0,0,,56,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 52 to ~56. This may help you receive more viewing invitations."
b87701cb-edd9-4853-c0ab-aac8c7d21d8c,44,0,63,63,0,0,,63,0,,
bad8a610-fe50-c40b-4fe1-0f4615a57024,42,0,57,57,0,0,,57,0,,
bbd29790-6764-9d2d-af5b-1dc7cff87f0c,30,1,50,50,0,0,,57,7,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 50 to ~57. This may help you receive more viewing invitations."
bbdb8e82-2258-db24-074e-bd4ead7cfd4e,38,0,25,25,0,0,,43,18,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 25 to ~43. This may help you receive more viewing invitations."
bc34f431-196a-1317-be34-9c47e2d0cef7,46,0,1,3,2,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 1 to ~3. This small adjustment might improve your chances of getting invited to a showing.",1,0,,
bc8fd0fc-125c-9a2a-1d24-bde6558e77c5,30,0,14,67,53,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 14 to ~67. This small adjustment might improve your chances of getting invited to a showing.",14,0,,
bded0c54-a2a3-712a-4382-b1bca5f4a7a7,38,1,67,67,0,0,,67,0,,
be32a5b8-a1bb-e49b-8835-4557c1cf6e67,43,1,47,47,0,0,,47,0,2700.0,
be89136a-2142-0c5f-ee4d-5ddee9bb6635,32,0,8,13,5,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 8 to ~13. This small adjustment might improve your chances of getting invited to a showing.",8,0,,
bf0d33db-d85a-7a86-87e9-12820a78a3b2,37,0,1,1,0,2,,1,0,1400.0,
c0c81efb-e40f-6753-b30c-1ac7328b13c3,32,0,2,8,6,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 2 to ~8. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
c1b08091-f993-8618-5480-6877550e1b39,38,0,45,45,0,0,,45,0,2700.0,
c26adec4-eea3-030f-4bc0-527e90923f09,42,0,58,58,0,0,,58,0,,
c2d56eab-c456-f14a-634c-d13cfe8387a2,44,0,49,49,0,0,,49,0,2700.0,
c5050d47-9eda-c82c-c9f0-fde452b65a61,36,0,19,61,42,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 19 to ~61. This small adjustment might improve your chances of getting invited to a showing.",19,0,2700.0,
c532c12b-00f4-4be6-7c46-f1418c7b20a5,36,0,22,69,47,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 22 to ~69. This small adjustment might improve your chances of getting invited to a showing.",22,0,,
c6c4bfe1-12ac-c4ff-2442-94dd690930de,35,1,50,50,0,0,,60,10,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 50 to ~60. This may help you receive more viewing invitations."
c6ff61a3-c7ff-b951-cc42-06db02bf3df0,30,0,8,8,0,0,,8,0,1400.0,
c7944c0f-c4cc-3a66-e8df-7b073b2b2abc,32,0,66,66,0,0,,66,0,,
c9620e36-f2ef-6db5-9732-1ba3bc627fa2,46,0,23,84,61,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 23 to ~84. This small adjustment might improve your chances of getting invited to a showing.",23,0,,
c96520aa-319d-fb6e-112f-b31febc9c7a5,44,1,60,60,0,0,,60,0,3200.0,
c966097e-75f0-7446-df7f-072d1d0a4f0a,33,0,58,58,0,0,,58,0,,
ca401f51-0305-2615-bbaa-f2c61c5600db,46,0,58,58,0,0,,58,0,2700.0,
ca894f31-a47a-1f3e-85ba-2cd3d9d19b45,43,0,51,51,0,0,,51,0,,
cae5bd29-e930-6d50-d35f-da1753f20e30,40,0,55,55,0,0,,55,0,,
cb7e9e1f-114f-b2e0-6e73-49d5a8ab402e,45,0,17,17,0,0,,20,3,1700.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1700 per month, your potential matches could increase from 17 to ~20. This may help you receive more viewing invitations."
cbe23d2c-fbee-5867-2231-fcf76e738e98,30,0,3,3,0,0,,3,0,1000.0,
cc3811d4-10b2-49f4-36e4-099b7c9355c3,42,0,11,11,0,0,,11,0,1400.0,
ccb98746-e34f-a7a2-ee53-c8ef008fca9c,31,0,54,54,0,0,,54,0,,
cd5331d9-df25-c35b-01e9-87c107ed2195,42,0,62,62,0,0,,62,0,,
cda9d3e6-4147-1858-ea1a-69607cd4c249,31,0,27,64,37,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 27 to ~64. This small adjustment might improve your chances of getting invited to a showing.",27,0,,
ce092378-71b0-e218-ab92-b02c202cc494,44,0,6,6,0,0,,6,0,1000.0,
cfb37fd0-ee0e-820e-37bb-8b1a5dd2502b,44,0,62,62,0,0,,62,0,,
d0491680-fc4d-57f1-0a0b-1a12629982f8,34,0,49,49,0,0,,49,0,2700.0,
d07566ba-fb6a-ff2d-dead-805996b60375,32,0,6,6,0,0,,6,0,1000.0,
d09dd8a3-b791-e3ba-85c0-730f6ba746d9,37,0,8,13,5,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 8 to ~13. This small adjustment might improve your chances of getting invited to a showing.",8,0,2600.0,
d0ca2fd4-00f4-faa8-20cd-89756acc13d5,33,0,16,69,53,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 16 to ~69. This small adjustment might improve your chances of getting invited to a showing.",17,1,3000.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $3000 per month, your potential matches could increase from 16 to ~17. This may help you receive more viewing invitations."
d1812114-1518-0cb8-c03b-bad7bae5ccbc,36,0,8,16,8,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 8 to ~16. This small adjustment might improve your chances of getting invited to a showing.",8,0,3200.0,
d325c1f9-a799-62b2-1f9c-2716784131bd,46,1,57,57,0,0,,57,0,2700.0,
d5a27b6c-e402-40d1-cf8a-b109a655ea04,37,0,21,21,0,0,,33,12,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 21 to ~33. This may help you receive more viewing invitations."
d5a60130-bab9-0c5e-2493-4fb183992f14,43,0,7,16,9,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 7 to ~16. This small adjustment might improve your chances of getting invited to a showing.",7,0,,
d5d2f8c4-3073-92f8-974a-56ca3b0e31c4,31,0,8,25,17,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 8 to ~25. This small adjustment might improve your chances of getting invited to a showing.",8,0,3200.0,
d637f6da-c577-8961-788c-57e34c657424,35,0,68,68,0,0,,68,0,2700.0,
d73c913b-cdb6-98aa-cee0-e492b4ff3227,34,0,5,11,6,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 5 to ~11. This small adjustment might improve your chances of getting invited to a showing.",5,0,,
d7785be8-1027-76ab-f86e-b6728c596009,31,0,19,58,39,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 19 to ~58. This small adjustment might improve your chances of getting invited to a showing.",19,0,2700.0,
da708d38-1541-f828-c819-94780ca30bac,44,0,58,58,0,0,,63,5,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 58 to ~63. This may help you receive more viewing invitations."
da7f08c9-a0aa-e6e5-3501-055c4ba0561a,32,0,17,55,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~55. This small adjustment might improve your chances of getting invited to a showing.",17,0,3000.0,
daef7fbb-202a-3a88-f89d-bb81d16e64ef,34,0,17,54,37,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~54. This small adjustment might improve your chances of getting invited to a showing.",17,0,3200.0,
dd5038cf-b342-a642-b5da-73ca49180762,35,0,10,51,41,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 10 to ~51. This small adjustment might improve your chances of getting invited to a showing.",10,0,2700.0,
dd59eeef-4e97-b1a3-16c0-9cacaa916a43,31,0,50,50,0,0,,50,0,2700.0,
df80db9f-1c88-c75e-3e9e-cf7fd17bddb8,43,1,41,41,0,0,,45,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 41 to ~45. This may help you receive more viewing invitations."
e00e7429-82a8-d491-a20e-103bbd4db00b,42,0,67,67,0,0,,67,0,,
e114a612-3ae2-99bb-88a6-d6312a135edc,43,0,5,5,0,0,,5,0,1400.0,
e534c449-160d-ccb5-e33a-2fbb7f2e51e9,45,0,49,49,0,0,,49,0,2700.0,
e55b6e68-2c54-bd81-e4d6-8f494e9a944f,40,0,42,42,0,0,,44,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 42 to ~44. This may help you receive more viewing invitations."
e581d412-4345-5a5b-c771-f915f3308fbf,37,0,2,3,1,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 2 to ~3. This small adjustment might improve your chances of getting invited to a showing.",3,1,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 2 to ~3. This may help you receive more viewing invitations."
e5d8b964-502d-b829-1248-d638d977f12d,32,0,63,63,0,0,,63,0,,
e5e76598-33c2-aba5-8968-b5d667e54d03,43,0,60,60,0,0,,60,0,,
e60b142d-2d11-3c3e-1a7a-afa22271c71d,43,0,15,15,0,0,,15,0,1400.0,
e60e2d57-9640-3182-aea4-8b908c4ea88f,43,0,59,59,0,0,,59,0,,
e752df8c-1ac4-fbc4-0628-20d523a4fefb,41,0,38,38,0,0,,49,11,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 38 to ~49. This may help you receive more viewing invitations."
e87fa6b9-0333-dc54-eceb-45bbd60bce5d,33,0,63,63,0,0,,63,0,,
e8bd6c67-cf85-4595-72f4-814c929aeb34,30,0,18,18,0,0,,22,4,1700.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1700 per month, your potential matches could increase from 18 to ~22. This may help you receive more viewing invitations."
e909b135-a219-75a0-7a8a-1efb6fe3d7c4,44,0,1,4,3,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 1 to ~4. This small adjustment might improve your chances of getting invited to a showing.",1,0,1000.0,
e98f48e4-df92-415e-64b3-7926a139abd2,44,0,44,44,0,0,,44,0,,
e9d6724f-0546-e63b-4153-73fa9430410f,39,0,52,52,0,0,,55,3,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 52 to ~55. This may help you receive more viewing invitations."
e9d71d4d-4eec-9189-6d98-6c544fa5f253,34,1,9,9,0,0,,9,0,1000.0,
ea9a173b-6e9a-0362-cd56-d5753f99fd97,42,0,62,62,0,0,,62,0,,
eb82473a-548e-854d-1e3b-48d9a429d235,36,0,13,13,0,0,,13,0,1400.0,
ec3d6a0f-4af0-0873-bc7b-4ea2ada133aa,40,0,21,60,39,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 21 to ~60. This small adjustment might improve your chances of getting invited to a showing.",21,0,,
ecbd73f5-537e-8db1-f4c5-564d8ca3e1e0,30,0,47,47,0,0,,47,0,2700.0,
ed254662-8ae6-c9fc-1dd2-e84e6a65029f,37,0,57,57,0,0,,57,0,,
ed5fc4bf-ebc8-746f-a85f-c57bb51f1968,41,0,56,56,0,0,,56,0,,
ee0a780d-55b0-d6f8-2121-477bfaf6ac10,37,0,48,48,0,0,,48,0,2700.0,
ee7e9f2c-ff9d-6ac6-9027-24419a2904eb,41,0,6,6,0,0,,6,0,1000.0,
eee30a68-b6c9-fe4a-fe4b-f7e79b96ff43,40,0,10,10,0,0,,10,0,1400.0,
ef1810e7-226e-f6e9-c3ec-355c6f0e1905,42,0,9,9,0,0,,9,0,1400.0,
ef419c78-3be6-3c81-ad82-0b8f1c12be31,34,1,53,53,0,0,,57,4,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 53 to ~57. This may help you receive more viewing invitations."
efc8c829-a551-f29b-ef7e-50b419c47bd1,45,0,10,10,0,0,,10,0,1400.0,
f13bf0a4-bb93-ab3b-d350-198e9d0e5ed3,39,1,56,56,0,0,,56,0,3700.0,
f2fc6f4c-f54f-3c82-82bc-d0dd22ea69e6,35,0,52,52,0,0,,52,0,,
f346090f-c406-05cd-3f4f-f35fbaa7b1d3,36,1,59,59,0,0,,59,0,,
f47a310d-8c8c-aee7-497f-910df562a3bb,36,0,40,40,0,0,,49,9,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 40 to ~49. This may help you receive more viewing invitations."
f4922c5d-f995-d33b-6eb7-830db84ea23d,39,0,5,5,0,0,,5,0,1000.0,
f4d919da-4b12-73ab-a3eb-e957b3923984,34,0,30,30,0,0,,46,16,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 30 to ~46. This may help you receive more viewing invitations."
f543d50d-7bf8-d57d-2797-c57a70966d85,45,0,27,27,0,0,,38,11,1800.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $1800 per month, your potential matches could increase from 27 to ~38. This may help you receive more viewing invitations."
f592e834-d839-0886-09c2-1fa0e718e490,35,0,25,63,38,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 25 to ~63. This small adjustment might improve your chances of getting invited to a showing.",25,0,,
f6c92c9f-7eba-3d89-17b8-cfa6a4badce0,44,1,64,64,0,0,,64,0,,
f80951b9-9db4-9ce9-4e57-fc203e116e76,43,0,56,56,0,0,,56,0,2700.0,
f933eacb-a549-ba0e-ab81-092845e24774,39,0,58,58,0,0,,58,0,,
f93c00bb-ca0e-7b36-4b99-d66af4129ce7,31,0,10,37,27,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 10 to ~37. This small adjustment might improve your chances of getting invited to a showing.",11,1,2200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2200 per month, your potential matches could increase from 10 to ~11. This may help you receive more viewing invitations."
fa387ae2-87d4-5988-a1fc-924dc3e591a4,40,1,68,68,0,0,,68,0,,
fb997d54-9cf2-3665-bb47-f603697bb8ed,40,0,53,53,0,0,,55,2,2600.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $2600 per month, your potential matches could increase from 53 to ~55. This may help you receive more viewing invitations."
fbad75ce-3dbe-7a16-e25f-2d516bf7d7c8,33,0,49,49,0,0,,49,0,,
fbaf4cef-ebc4-93ca-1a25-c44408d59307,46,0,59,59,0,0,,60,1,3200.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $3200 per month, your potential matches could increase from 59 to ~60. This may help you receive more viewing invitations."
fbb547cd-1f12-c4af-5b3a-3ca300b76833,35,0,6,6,0,0,,6,0,1000.0,
fbe9ed60-de74-758c-3bb8-a767169c9ab8,38,0,17,59,42,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 17 to ~59. This small adjustment might improve your chances of getting invited to a showing.",17,0,,
fc69011f-70a0-d125-7ae4-b7ea7b73fe28,37,0,56,56,0,0,,56,0,,
fc731a43-ca14-de56-2c7f-e9cf62519352,36,0,57,57,0,0,,57,0,,
fcd504a9-e040-33df-0277-245f3f1a0cf1,43,0,6,12,6,2,"Hi! We noticed your application has had limited opportunities. If you can consider places with 2 bedroom(s), your potential matches could increase from 6 to ~12. This small adjustment might improve your chances of getting invited to a showing.",8,2,3000.0,"Hi! We noticed your application has had limited opportunities. If you can extend your budget to about $3000 per month, your potential matches could increase from 6 to ~8. This may help you receive more viewing invitations."
fcf7ec74-000d-79d0-9671-0bc50a260014,31,0,12,54,42,1,"Hi! We noticed your application has had limited opportunities. If you can consider places with 1 bedroom(s), your potential matches could increase from 12 to ~54. This small adjustment might improve your chances of getting invited to a showing.",12,0,2700.0,
fd1532b9-363b-86d4-33e4-79bfc27ed68e,43,0,2,7,5,3,"Hi! We noticed your application has had limited opportunities. If you can consider places with 3 bedroom(s), your potential matches could increase from 2 to ~7. This small adjustment might improve your chances of getting invited to a showing.",2,0,,
fd61ac6c-76ed-af7d-3828-21280b849ae9,38,0,55,55,0,0,,55,0,,
fd6ebb5f-f6dc-c02d-d7f6-961c8eb3f830,46,0,63,64,1,0,"Hi! We noticed your application has had limited opportunities. If you can consider places with 0 bedroom(s), your potential matches could increase from 63 to ~64. This small adjustment might improve your chances of getting invited to a showing.",63,0,,
fed1004b-41b4-9dab-8956-bb7b20ff68b0,42,0,61,61,0,0,,61,0,,
ff749ba9-a58c-eda0-1f38-5980f5c75f52,42,1,52,52,0,0,,52,0,,
